"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
270,282.5,193.75,0.540851479206471,12.7009141721393
270,282.5,194.375,0.545400720089706,12.8133281526764
270,282.5,195,0.550044570476312,12.9265627297219
270,282.5,195.625,0.554786007988584,13.0406396414156
270,282.5,196.25,0.559628124709589,13.1555812463089
270,282.5,196.875,0.564574132554817,13.2714105478992
270,282.5,197.5,0.56962736893899,13.3881512202875
270,282.5,198.125,0.57479130275688,13.5058276350239
270,282.5,198.75,0.580069540697945,13.6244648892027
270,282.5,199.375,0.585465833916371,13.7440888348806
270,282.5,200,0.590984085079359,13.8647261098888
270,282.5,200.625,0.596628355818446,13.9864041701189
270,282.5,201.25,0.60240287461028,14.1091513233669
270,282.5,201.875,0.608312045115329,14.2329967648237
270,282.5,202.5,0.614360455005159,14.357970614307
270,282.5,203.125,0.620552885311169,14.4841039553374
270,282.5,203.75,0.626894320330224,14.6114288761645
270,282.5,204.375,0.633389958125351,14.7399785128607
270,282.5,205,0.640045221662702,14.8697870946045
270,282.5,205.625,0.646865770628961,15.0008899912849
270,282.5,206.25,0.653857513977244,15.1333237635691
270,282.5,206.875,0.661026623253056,15.2671262155816
270,282.5,207.5,0.668379546756129,15.4023364503579
270,282.5,208.125,0.675923024598562,15.5389949282441
270,282.5,208.75,0.683664104724495,15.6771435284274
270,282.5,209.375,0.691610159962021,15.8168256137963
270,282.5,210,0.699768906183925,15.9580860993409
270,282.5,210.625,0.708148421660304,16.1009715243241
270,282.5,211.25,0.716757167693053,16.2455301284669
270,282.5,211.875,0.725604010630124,16.3918119324106
270,282.5,212.5,0.73469824536572,16.5398688227407
270,282.5,213.125,0.744049620441994,16.6897546418759
270,282.5,213.75,0.753668364877995,16.8415252831495
270,282.5,214.375,0.763565216862721,16.9952387914385
270,282.5,215,0.773751454461649,17.1509554697198
270,282.5,215.625,0.784238928499356,17.3087379919654
270,282.5,216.25,0.795040097796074,17.4686515228198
270,282.5,216.875,0.80616806695239,17.6307638445409
270,282.5,217.5,0.817636626894416,17.7951454917209
270,282.5,218.125,0.829460298411907,17.9618698943503
270,282.5,218.75,0.841654378944093,18.1310135298328
270,282.5,219.375,0.854234992892492,18.3026560846087
270,282.5,220,0.867219145767233,18.4768806261031
270,282.5,220.625,0.880624782503834,18.653773785774
270,282.5,221.25,0.89447085032085,18.8334259541037
270,282.5,221.875,0.908777366526122,19.0159314884499
270,282.5,222.5,0.923565491721205,19.2013889347548
270,282.5,223.125,0.9388576088996,19.389901264198
270,282.5,223.75,0.954677408986561,19.5815761259796
270,282.5,224.375,0.971049983425408,19.776526117525
270,282.5,225,0.988001924480715,19.9748690735255
270,282.5,225.625,1.00556143400037,20.1767283753567
270,282.5,226.25,1.02375844146023,20.3822332825674
270,282.5,226.875,1.04262473220586,20.5915192882878
270,282.5,227.5,1.06219408690852,20.8047285005885
270,282.5,228.125,1.08250243336781,21.022010052018
270,282.5,228.75,1.10358801192345,21.2435205397681
270,282.5,229.375,1.12549155588536,21.4694244991598
270,282.5,230,1.14825648855758,21.6998949134168
270,282.5,230.625,1.17192913861898,21.9351137629968
270,282.5,231.25,1.1965589758373,22.1752726180895
270,282.5,231.875,1.22219886933508,22.420573278271
270,282.5,232.5,1.24890537090149,22.6712284637269
270,282.5,233.125,1.27673902615797,22.9274625629319
270,282.5,233.75,1.30576471674411,23.1895124422087
270,282.5,234.375,1.33605203709979,23.4576283231852
270,282.5,235,1.36767570988942,23.7320747348465
270,282.5,235.625,1.40071604465258,24.0131315476342
270,282.5,236.25,1.43525944488495,24.3010950979063
270,282.5,236.875,1.47139896946759,24.5962794120351
270,282.5,237.5,1.50923495518588,24.8990175405223
270,282.5,238.125,1.54887570803321,25.2096630137475
270,282.5,238.75,1.59043827209872,25.5285914323807
270,282.5,239.375,1.63404928612211,25.8562022070946
270,282.5,240,1.67984593929256,26.1929204640369
270,282.5,240.625,1.72797703961237,26.5391991346127
270,282.5,241.25,1.77860421018549,26.8955212505088
270,282.5,241.875,1.83190323118205,27.2624024676239
270,282.5,242.5,1.88806554804135,27.6403938456985
270,282.5,243.125,1.94729996978775,28.0300849140404
270,282.5,243.75,2.00983458524818,28.4321070578842
270,282.5,244.375,2.0759189295984,28.8471372647035
270,282.5,245,2.14582643917476,29.2759022753222
270,282.5,245.625,2.21985723905706,29.7191831910636
270,282.5,246.25,2.2983413157767,30.1778205956053
270,282.5,246.875,2.38164213691822,30.6527202588277
270,282.5,247.5,2.47016079070486,31.1448595000011
270,282.5,248.125,2.56434073232503,31.6552942993756
270,282.5,248.75,2.66467324030893,32.1851672609546
270,282.5,249.375,2.77170370638324,32.7357165452921
