"ResFreq [GHz]","ResFreq2 [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
290,322.5,326.25,-1.27828861064076,14.3668570788326
290,322.5,326.875,-1.27579522963872,13.71578723405
290,322.5,327.5,-1.27290143494345,13.0915601370402
290,322.5,328.125,-1.26960026127555,12.4924913404338
290,322.5,328.75,-1.26588215006405,11.9169687526985
290,322.5,329.375,-1.26173009669571,11.3634455519724
290,322.5,330,-1.25711437108569,10.8304817908956
290,322.5,330.625,-1.25199123200597,10.3168110504305
290,322.5,331.25,-1.2463072600781,9.82137101957102
290,322.5,331.875,-1.24000523245369,9.34326941013798
290,322.5,332.5,-1.23302667816473,8.88171990465002
290,322.5,333.125,-1.22531042612722,8.43599373934751
290,322.5,333.75,-1.21678926624556,8.00540015870616
290,322.5,334.375,-1.20738648834112,7.58928557030175
290,322.5,335,-1.19701280581058,7.18703920880616
290,322.5,335.625,-1.18556346329047,6.79809901584706
290,322.5,336.25,-1.17291516382683,6.42195607054472
290,322.5,336.875,-1.15892248938615,6.0581578986464
290,322.5,337.5,-1.14341354062038,5.70631148983157
290,322.5,338.125,-1.12618453748006,5.36608683239904
290,322.5,338.75,-1.10699310403246,5.03722167365451
290,322.5,339.375,-1.08554992280898,4.71952817428713
290,322.5,340,-1.06150840342447,4.41290217307697
290,322.5,340.625,-1.03445199268494,4.11733591015207
290,322.5,341.25,-1.00387880582299,3.83293526149047
290,322.5,341.875,-0.969183471757198,3.55994279382697
290,322.5,342.5,-0.929636633188521,3.29876820722744
290,322.5,343.125,-0.884363745144275,3.05002786794537
290,322.5,343.75,-0.832327229380704,2.81459486218967
290,322.5,344.375,-0.772320539482867,2.5936597238354
290,322.5,345,-0.70299037585243,2.38879856316077
290,322.5,345.625,-0.622914769595051,2.20203785199638
290,322.5,346.25,-0.530777732860956,2.03589122453493
290,322.5,346.875,-0.425685058775272,1.8933225181106
290,322.5,347.5,-0.307635102310807,1.77756758547807
290,322.5,348.125,-0.178058463677874,1.69174875990432
290,322.5,348.75,-0.0401765668661088,1.63828044663619
290,322.5,349.375,0.101169120837936,1.61820860348645
290,322.5,350,0.24037784270485,1.63076775165649
290,322.5,350.625,0.372330950255131,1.67340832018266
290,322.5,351.25,0.493387699110686,1.74229725981577
290,322.5,351.875,0.601717471479292,1.83303469972281
290,322.5,352.5,0.697034562710454,1.94128607622157
290,322.5,353.125,0.78007217331785,2.0631757985323
290,322.5,353.75,0.852082428427165,2.19544778752137
290,322.5,354.375,0.914483275102378,2.33547097957573
290,322.5,355,0.968654532065938,2.481168212133
290,322.5,355.625,1.0158413102748,2.63092056338524
290,322.5,356.25,1.05712172418661,2.78347405129892
290,322.5,356.875,1.09340807408504,2.93785941841691
290,322.5,357.5,1.12546290852396,3.09332733741728
290,322.5,358.125,1.153919942674,3.24929776526049
290,322.5,358.75,1.17930495060272,3.40532102193742
290,322.5,359.375,1.2020545601037,3.56104810825169
290,322.5,360,1.22253230431155,3.71620811569795
290,322.5,360.625,1.24104194996078,3.87059100921992
290,322.5,361.25,1.25783839426196,4.02403445793401
290,322.5,361.875,1.27313650196446,4.17641371295789
290,322.5,362.5,1.28711824644771,4.3276337836204
290,322.5,363.125,1.2999384764591,4.47762335400355
290,322.5,363.75,1.31172957865846,4.62633002384524
290,322.5,364.375,1.32260525663301,4.77371656296453
290,322.5,365,1.33266360378219,4.91975794600159
290,322.5,365.625,1.34198961144077,5.06443899163545
290,322.5,366.25,1.35065722440337,5.20775247296363
290,322.5,366.875,1.35873103270401,5.34969759737052
290,322.5,367.5,1.36626767006342,5.49027877787545
290,322.5,368.125,1.37331697489442,5.62950463574397
290,322.5,368.75,1.37992295833904,5.76738718760085
290,322.5,369.375,1.38612461483576,5.90394118051702
290,322.5,370,1.39195660364992,6.0391835463722
290,322.5,370.625,1.39744982422639,6.17313295282079
290,322.5,371.25,1.40263190381358,6.30580943285227
290,322.5,371.875,1.40752761230786,6.43723407856758
290,322.5,372.5,1.41215921647972,6.56742878763437
290,322.5,373.125,1.41654678351483,6.69641605311944
290,322.5,373.75,1.42070844201483,6.82421878916505
290,322.5,374.375,1.42466060716252,6.9508601863813
290,322.5,375,1.42841817559178,7.07636359194944
300,282.5,125,-0.0724780774775051,0.262672247360475
300,282.5,125.625,0.274225262152046,0.273186585929947
300,282.5,126.25,0.563088782049272,0.312175097059505
300,282.5,126.875,0.77391867555902,0.370511089184647
300,282.5,127.5,0.922278637409737,0.440371640214121
300,282.5,128.125,1.02804426379803,0.516939217169937
300,282.5,128.75,1.10565434050191,0.597501413639809
300,282.5,129.375,1.16437784657374,0.680522436200559
300,282.5,130,1.21006909335916,0.765100324954852
300,282.5,130.625,1.24649138329283,0.850682285079688
300,282.5,131.25,1.27613163152787,0.936915617897904
300,282.5,131.875,1.3006819088883,1.02356721167716
300,282.5,132.5,1.32132579650301,1.11047830759621
300,282.5,133.125,1.33891236249717,1.19753805296942
300,282.5,133.75,1.3540646669443,1.28466745257129
300,282.5,134.375,1.36724926581423,1.37180929522176
300,282.5,135,1.37882188532407,1.4589216362721
300,282.5,135.625,1.38905815960943,1.5459734648663
300,282.5,136.25,1.39817477387281,1.63294175290985
300,282.5,136.875,1.40634430160385,1.71980940097272
300,282.5,137.5,1.41370580833225,1.80656378032787
300,282.5,138.125,1.42037255709691,1.89319567974867
300,282.5,138.75,1.42643769368329,1.97969853249864
300,282.5,139.375,1.43197850017065,2.06606784073005
300,282.5,140,1.43705961830015,2.15230074122109
300,282.5,140.625,1.44173552108911,2.23839567380777
300,282.5,141.25,1.44605242870526,2.32435212544767
300,282.5,141.875,1.45004980854478,2.41017043068241
300,282.5,142.5,1.45376156073539,2.49585161464265
300,282.5,143.125,1.45721696316968,2.58139726848698
300,282.5,143.75,1.46044143093695,2.66680944981348
300,282.5,144.375,1.46345713120908,2.7520906024764
300,282.5,145,1.46628348460362,2.83724349161149
300,282.5,145.625,1.46893757668438,2.9222711506768
300,282.5,146.25,1.47143449780057,3.00717683805731
300,282.5,146.875,1.47378762538082,3.09196400133611
300,282.5,147.5,1.47600885971407,3.17663624775137
300,282.5,148.125,1.47810882190178,3.26119731967598
300,282.5,148.75,1.4800970208643,3.3456510741991
300,282.5,149.375,1.48198199489214,3.43000146607633
300,282.5,150,1.48377143214874,3.51425253346097
300,282.5,150.625,1.48547227368194,3.5984083859426
300,282.5,151.25,1.48709080183188,3.68247319450908
300,282.5,151.875,1.48863271639111,3.7664511831193
300,282.5,152.5,1.49010320044917,3.85034662163036
300,282.5,153.125,1.49150697751342,3.93416381986876
300,282.5,153.75,1.49284836122367,4.01790712267136
300,282.5,154.375,1.49413129875584,4.10158090575187
300,282.5,155,1.49535940882885,4.1851895722724
300,282.5,155.625,1.49653601508068,4.26873755001962
300,282.5,156.25,1.49766417545809,4.35222928910109
300,282.5,156.875,1.49874670816403,4.43566926009073
300,282.5,157.5,1.49978621462351,4.51906195256341
300,282.5,158.125,1.50078509985973,4.60241187396778
300,282.5,158.75,1.50174559061458,4.68572354879436
300,282.5,159.375,1.50266975149914,4.76900151800185
300,282.5,160,1.50355949941939,4.85225033867052
300,282.5,160.625,1.50441661648805,4.93547458385579
300,282.5,161.25,1.50524276160446,5.0186788426189
300,282.5,161.875,1.50603948085999,5.10186772021505
300,282.5,162.5,1.5068082169054,5.18504583842205
300,282.5,163.125,1.50755031739896,5.26821783599471
300,282.5,163.75,1.50826704263861,5.35138836923264
300,282.5,164.375,1.50895957246867,5.4345621126504
300,282.5,165,1.5096290125401,5.51774375974088
300,282.5,165.625,1.51027639999373,5.60093802382359
300,282.5,166.25,1.5109027086275,5.6841496389712
300,282.5,166.875,1.51150885360146,5.76738336100826
300,282.5,167.5,1.51209569572797,5.85064396857699
300,282.5,168.125,1.51266404538901,5.93393626426575
300,282.5,168.75,1.51321466611796,6.01726507579665
300,282.5,169.375,1.51374827787861,6.10063525726889
300,282.5,170,1.51426556007093,6.18405169045544
300,282.5,170.625,1.51476715428968,6.26751928615073
300,282.5,171.25,1.51525366685916,6.35104298556759
300,282.5,171.875,1.51572567116495,6.43462776178204
300,282.5,172.5,1.51618370980132,6.51827862122469
300,282.5,173.125,1.51662829655095,6.60200060521812
300,282.5,173.75,1.51705991821206,6.68579879155939
300,282.5,174.375,1.51747903628631,6.7696782961476
300,282.5,175,1.51788608853979,6.85364427465609
300,282.5,175.625,1.51828149044782,6.93770192424968
300,282.5,176.25,1.51866563653364,7.02185648534674
300,282.5,176.875,1.51903890160976,7.10611324342705
300,282.5,177.5,1.51940164193016,7.19047753088539
300,282.5,178.125,1.51975419626055,7.27495472893223
300,282.5,178.75,1.52009688687347,7.35955026954166
300,282.5,179.375,1.52043002047406,7.44426963744829
300,282.5,180,1.52075388906214,7.52911837219348
300,282.5,180.625,1.52106877073555,7.61410207022278
300,282.5,181.25,1.5213749304392,7.69922638703548
300,282.5,181.875,1.52167262066411,7.78449703938785
300,282.5,182.5,1.52196208210014,7.86991980755184
300,282.5,183.125,1.5222435442458,7.95550053763059
300,282.5,183.75,1.52251722597849,8.04124514393283
300,282.5,184.375,1.5227833360879,8.12715961140792
300,282.5,185,1.52304207377524,8.21324999814361
300,282.5,185.625,1.52329362912079,8.29952243792865
300,282.5,186.25,1.52353818352204,8.38598314288247
300,282.5,186.875,1.52377591010425,8.4726384061544
300,282.5,187.5,1.52400697410566,8.55949460469466
300,282.5,188.125,1.52423153323875,8.64655820210011
300,282.5,188.75,1.52444973802933,8.73383575153714
300,282.5,189.375,1.52466173213497,8.82133389874471
300,282.5,190,1.52486765264395,8.90905938512058
300,282.5,190.625,1.52506763035614,8.99701905089378
300,282.5,191.25,1.52526179004689,9.08521983838659
300,282.5,191.875,1.52545025071505,9.17366879536951
300,282.5,192.5,1.52563312581603,9.26237307851277
300,282.5,193.125,1.52581052348093,9.35133995693809
300,282.5,193.75,1.52598254672238,9.44057681587462
300,282.5,194.375,1.52614929362821,9.5300911604231
300,282.5,195,1.52631085754324,9.61989061943263
300,282.5,195.625,1.52646732724029,9.70998294949426
300,282.5,196.25,1.52661878708068,9.80037603905627
300,282.5,196.875,1.52676531716505,9.89107791266583
300,282.5,197.5,1.52690699347489,9.98209673534234
300,282.5,198.125,1.52704388800527,10.0734408170874
300,282.5,198.75,1.52717606888936,10.1651186175373
300,282.5,199.375,1.52730360051504,10.2571387507637
300,282.5,200,1.52742654363396,10.3495099902281
300,282.5,200.625,1.52754495546362,10.4422412738976
300,282.5,201.25,1.52765888978256,10.5353417095274
300,282.5,201.875,1.52776839701912,10.628820580117
300,282.5,202.5,1.52787352433405,10.7226873495487
300,282.5,203.125,1.52797431569715,10.8169516684142
300,282.5,203.75,1.52807081195831,10.9116233800382
300,282.5,204.375,1.52816305091305,11.0067125267079
300,282.5,205,1.52825106736287,11.1022293561155
300,282.5,205.625,1.52833489317051,11.1981843280242
300,282.5,206.25,1.52841455731043,11.2945881211666
300,282.5,206.875,1.52849008591449,11.3914516403862
300,282.5,207.5,1.52856150231309,11.4887860240315
300,282.5,208.125,1.5286288270719,11.5866026516142
300,282.5,208.75,1.52869207802429,11.6849131517442
300,282.5,209.375,1.52875127029946,11.7837294103508
300,282.5,210,1.52880641634655,11.8830635792065
300,282.5,210.625,1.52885752595464,11.982928084763
300,282.5,211.25,1.52890460626883,12.0833356373167
300,282.5,211.875,1.52894766180236,12.1842992405165
300,282.5,212.5,1.52898669444489,12.2858322012299
300,282.5,213.125,1.52902170346695,12.3879481397841
300,282.5,213.75,1.5290526855206,12.4906610005995
300,282.5,214.375,1.52907963463624,12.593985063232
300,282.5,215,1.52910254221577,12.6979349538457
300,282.5,215.625,1.5291213970218,12.8025256571341
300,282.5,216.25,1.52913618516323,12.907772528711
300,282.5,216.875,1.5291468900769,13.0136913079953
300,282.5,217.5,1.52915349250541,13.1202981316097
300,282.5,218.125,1.52915597047111,13.2276095473217
300,282.5,218.75,1.52915429924606,13.3356425285504
300,282.5,219.375,1.52914845131805,13.444414489467
300,282.5,220,1.52913839635245,13.5539433007198
300,282.5,220.625,1.52912410115004,13.6642473058112
300,282.5,221.25,1.52910552960041,13.7753453381623
300,282.5,221.875,1.52908264263111,13.887256738897
300,282.5,222.5,1.52905539815227,14.0000013753828
300,282.5,223.125,1.52902375099658,14.1135996605661
300,282.5,223.75,1.52898765285461,14.2280725731426
300,282.5,224.375,1.52894705220503,14.3434416786061
300,282.5,225,1.52890189423996,14.4597291512196
300,282.5,225.625,1.52885212078486,14.5769577969583
300,282.5,226.25,1.52879767021308,14.6951510774743
300,282.5,226.875,1.52873847735464,14.814333135137
300,282.5,227.5,1.5286744733991,14.9345288192073
300,282.5,228.125,1.52860558579233,15.0557637132049
300,282.5,228.75,1.52853173812669,15.1780641635336
300,282.5,229.375,1.52845285002462,15.3014573094338
300,282.5,230,1.52836883701513,15.4259711143336
300,282.5,230.625,1.52827961040282,15.5516343986763
300,282.5,231.25,1.52818507712933,15.6784768743063
300,282.5,231.875,1.52808513962651,15.8065291805013
300,282.5,232.5,1.52797969566112,15.9358229217425
300,282.5,233.125,1.52786863817053,16.0663907073236
300,282.5,233.75,1.52775185508899,16.1982661929021
300,282.5,234.375,1.52762922916386,16.3314841241076
300,282.5,235,1.52750063776144,16.4660803823253
300,282.5,235.625,1.52736595266157,16.6020920327831
300,282.5,236.25,1.52722503984063,16.7395573750809
300,282.5,236.875,1.52707775924208,16.8785159963045
300,282.5,237.5,1.52692396453388,17.0190088268845
300,282.5,238.125,1.52676350285207,17.1610781993636
300,282.5,238.75,1.52659621452959,17.3047679102535
300,282.5,239.375,1.52642193280949,17.4501232851712
300,282.5,240,1.52624048354161,17.597191247461
300,282.5,240.625,1.52605168486163,17.7460203905208
300,282.5,241.25,1.52585534685142,17.8966610540696
300,282.5,241.875,1.5256512711795,18.0491654046084
300,282.5,242.5,1.52543925072035,18.2035875203471
300,282.5,243.125,1.5252190691511,18.3599834808891
300,282.5,243.75,1.5249905005242,18.5184114619875
300,282.5,244.375,1.52475330881446,18.6789318357128
300,282.5,245,1.52450724743863,18.8416072763933
300,282.5,245.625,1.52425205874578,19.006502872724
300,282.5,246.25,1.5239874734763,19.1736862464645
300,282.5,246.875,1.52371321018749,19.3432276781847
300,282.5,247.5,1.52342897464319,19.5152002405502
300,282.5,248.125,1.52313445916502,19.6896799396819
300,282.5,248.75,1.52282934194235,19.8667458651651
300,282.5,249.375,1.52251328629795,20.0464803493348
300,282.5,250,1.52218593990607,20.2289691365108
300,282.5,250.625,1.52184693395932,20.4143015629185
300,282.5,251.25,1.52149588228047,20.6025707480899
300,282.5,251.875,1.52113238037474,20.7938737986101
300,282.5,252.5,1.52075600441821,20.9883120251481
300,282.5,253.125,1.52036631017685,21.1859911737958
300,282.5,253.75,1.51996283185102,21.3870216728263
300,282.5,254.375,1.51954508083885,21.591518896087
300,282.5,255,1.51911254441218,21.7996034443507
300,282.5,255.625,1.51866468429735,22.0114014460697
300,282.5,256.25,1.51820093515292,22.2270448791147
300,282.5,256.875,1.51772070293516,22.4466719152261
300,282.5,257.5,1.51722336314153,22.6704272890725
300,282.5,258.125,1.51670825892104,22.8984626939931
300,282.5,258.75,1.51617469903938,23.130937206702
300,282.5,259.375,1.51562195568539,23.3680177434597
300,282.5,260,1.51504926210359,23.6098795504652
300,282.5,260.625,1.51445581003626,23.8567067315027
300,282.5,261.25,1.51384074695615,24.1086928161859
300,282.5,261.875,1.51320317306883,24.3660413724891
300,282.5,262.5,1.51254213806123,24.6289666676449
300,282.5,263.125,1.51185663756967,24.8976943819159
300,282.5,263.75,1.51114560933746,25.1724623802384
300,282.5,264.375,1.51040792902821,25.4535215472753
300,282.5,265,1.50964240565618,25.7411366920276
300,282.5,265.625,1.50884777658991,26.0355875288396
300,282.5,266.25,1.50802270207872,26.3371697424009
300,282.5,266.875,1.50716575924459,26.6461961452172
300,282.5,267.5,1.50627543547285,26.9629979369964
300,282.5,268.125,1.50535012112466,27.2879260764928
300,282.5,268.75,1.50438810148186,27.6213527775921
300,282.5,269.375,1.50338754781919,27.9636731428049
300,282.5,270,1.50234650748075,28.3153069489012
300,282.5,270.625,1.50126289281474,28.6767006011639
300,282.5,271.25,1.5001344687926,29.0483292746896
300,282.5,271.875,1.49895883910393,29.4306992633222
300,282.5,272.5,1.49773343047488,29.8243505591723
300,282.5,273.125,1.49645547490256,30.2298596882204
300,282.5,273.75,1.49512198942733,30.6478428301782
300,282.5,274.375,1.49372975297438,31.0789592534532
300,282.5,275,1.49227527967821,31.5239150985116
300,282.5,275.625,1.49075478795035,31.9834675447379
300,282.5,276.25,1.48916416434998,32.4584293963351
300,282.5,276.875,1.48749892105396,32.9496741206292
300,282.5,277.5,1.48575414538007,33.4581413651819
300,282.5,278.125,1.48392443937645,33.984842964628
300,282.5,278.75,1.48200384694085,34.5308694177121
300,282.5,279.375,1.4799857652925,35.0973967584675
300,282.5,280,1.47786283698162,35.685693643666
300,282.5,280.625,1.47562681827536,36.297128298639
300,282.5,281.25,1.47326842045996,36.9331746496712
300,282.5,281.875,1.47077712417377,37.5954164328112
300,282.5,282.5,1.46814097758595,38.2855471705317
300,282.5,283.125,1.46534641658542,39.0053624879204
300,282.5,283.75,1.46237820949881,39.7567392587931
300,282.5,284.375,1.45921977007619,40.5415941923879
300,282.5,285,1.45585436411812,41.3618158994942
300,282.5,285.625,1.45226819920981,42.2191796605887
300,282.5,286.25,1.44845679835172,43.1153084819149
300,282.5,286.875,1.44443511906077,44.0518722197757
300,282.5,287.5,1.44024633410379,45.0313684125236
300,282.5,288.125,1.43595282671486,46.0586105247633
300,282.5,288.75,1.43159291835603,47.1418840186197
300,282.5,289.375,1.42712818060681,48.2917806630689
300,282.5,290,1.42244464308239,49.5180244690774
300,282.5,290.625,1.41741175048112,50.8277194558101
300,282.5,291.25,1.41193055085391,52.2264258795686
300,282.5,291.875,1.4059381418794,53.7200739122694
300,282.5,292.5,1.39939029351102,55.3161053219766
300,282.5,293.125,1.39224522205104,57.0238449944276
300,282.5,293.75,1.38445429592349,58.854579451993
300,282.5,294.375,1.37595753414117,60.8216336185225
300,282.5,295,1.36668116285733,62.9405428389311
300,282.5,295.625,1.35653560682115,65.2293368411388
300,282.5,296.25,1.34541313059524,67.7089349748765
300,282.5,296.875,1.33318473760682,70.4036553786835
300,282.5,297.5,1.31969606159596,73.3418477510813
300,282.5,298.125,1.30476198018161,76.5566650400577
300,282.5,298.75,1.28815960840329,80.0869917711873
300,282.5,299.375,1.26961921441766,83.978543626938
300,282.5,300,1.2488124450308,88.2851394860971
300,282.5,300.625,1.22533705588924,93.0701136900187
300,282.5,301.25,1.19869711786612,98.4077637969187
300,282.5,301.875,1.16827745231085,104.384581220631
300,282.5,302.5,1.13331093595243,111.099720990063
300,282.5,303.125,1.09283756997014,118.663608696284
300,282.5,303.75,1.04565542716209,127.192543418402
300,282.5,304.375,0.990267082882845,136.795302371335
300,282.5,305,0.924833542089548,147.544698681936
300,282.5,305.625,0.847165727042623,159.422798421952
300,282.5,306.25,0.75481769477321,172.225112365497
300,282.5,306.875,0.645397447816781,185.414803487494
300,282.5,307.5,0.517252625589009,197.953220397015
300,282.5,308.125,0.370613009531634,208.222978584289
300,282.5,308.75,0.208894632340625,214.269073773243
300,282.5,309.375,0.0392246599053915,214.506144986567
300,282.5,310,-0.128873929044303,208.570028278149
300,282.5,310.625,-0.286367204292823,197.573949661823
300,282.5,311.25,-0.42725379023425,183.491744105612
300,282.5,311.875,-0.549238390792665,168.263353131651
300,282.5,312.5,-0.652828609823657,153.275777432257
300,282.5,313.125,-0.740011507046461,139.303696041621
300,282.5,313.75,-0.8132486339157,126.670374498291
300,282.5,314.375,-0.874924889725898,115.431326713154
300,282.5,315,-0.927122072531044,105.507610323895
300,282.5,315.625,-0.971567460246678,96.7653091223685
300,282.5,316.25,-1.00965906757502,89.0574436985026
300,282.5,316.875,-1.0425162145554,82.2437513940597
300,282.5,317.5,-1.07103244329561,76.1986247816939
300,282.5,318.125,-1.09592218529348,70.8131618503959
300,282.5,318.75,-1.11775904356983,65.9945207443753
300,282.5,319.375,-1.13700612499986,61.6642042628649
300,282.5,320,-1.15403967709229,57.7560607201659
300,282.5,320.625,-1.16916738013617,54.2143560779779
300,282.5,321.25,-1.18264248403941,50.9920572854046
300,282.5,321.875,-1.19467475493354,48.0493639415882
300,282.5,322.5,-1.20543898450309,45.352479329995
300,282.5,323.125,-1.21508163803105,42.8725938231242
300,282.5,323.75,-1.22372607767877,40.5850489409246
300,282.5,324.375,-1.23147669070426,38.4686515812789
300,282.5,325,-1.23842217170035,36.5051114914455
300,282.5,325.625,-1.24463814748611,34.6785791880149
300,282.5,326.25,-1.25018928804999,32.9752654912576
300,282.5,326.875,-1.25513101305962,31.3831273211906
300,282.5,327.5,-1.2595108779977,29.8916073349582
300,282.5,328.125,-1.26336970478123,28.4914173953145
300,282.5,328.75,-1.26674250716236,27.1743578132138
300,282.5,329.375,-1.26965925010897,25.9331658775929
300,282.5,330,-1.27214547384688,24.7613884421401
300,282.5,330.625,-1.27422280666974,23.6532743428916
300,282.5,331.25,-1.27590938550585,22.6036832226066
300,282.5,331.875,-1.27722019922048,21.6080079793128
300,282.5,332.5,-1.2781673664573,20.6621085703272
300,282.5,333.125,-1.27876035728432,19.7622553157883
300,282.5,333.75,-1.27900616585326,18.905080178143
300,282.5,334.375,-1.27890943958919,18.0875347625747
300,282.5,335,-1.2784725690074,17.3068540010262
300,282.5,335.625,-1.27769574103297,16.5605246595061
300,282.5,336.25,-1.27657695761643,15.8462579528726
300,282.5,336.875,-1.27511202044522,15.1619656696713
300,282.5,337.5,-1.27329448160135,14.5057393069585
300,282.5,338.125,-1.27111555906921,13.8758317954211
300,282.5,338.75,-1.26856401501436,13.2706414617482
300,282.5,339.375,-1.26562599369113,12.6886979307248
300,282.5,340,-1.26228481464917,12.1286497159976
300,282.5,340.625,-1.25852071554316,11.5892532876226
300,282.5,341.25,-1.25431053724313,11.0693634377303
300,282.5,341.875,-1.2496273420196,10.5679247941155
300,282.5,342.5,-1.24443995324251,10.083964356232
300,282.5,343.125,-1.23871240216874,9.61658494981066
300,282.5,343.75,-1.23240326384885,9.16495951586705
300,282.5,344.375,-1.22546485977135,8.72832616792558
300,282.5,345,-1.21784229934137,8.30598396854096
300,282.5,345.625,-1.20947232535555,7.89728939336894
300,282.5,346.25,-1.20028191990569,7.50165346890394
300,282.5,346.875,-1.19018661614499,7.11853958948338
300,282.5,347.5,-1.17908844750871,6.74746204137904
300,282.5,348.125,-1.16687344862449,6.38798528815835
300,282.5,348.75,-1.15340860054431,6.03972410382139
300,282.5,349.375,-1.13853808639411,5.70234468085143
300,282.5,350,-1.12207869167367,5.37556689231198
300,282.5,350.625,-1.1038141466629,5.0591679543759
300,282.5,351.25,-1.08348816898056,4.75298782299909
300,282.5,351.875,-1.06079592849708,4.45693677140488
300,282.5,352.5,-1.03537363857412,4.17100573908689
300,282.5,353.125,-1.00678600624449,3.89528022124802
300,282.5,353.75,-0.974511407294412,3.6299586751813
300,282.5,354.375,-0.937925000179584,3.37537663233151
300,282.5,355,-0.896280756034295,3.13203785190675
300,282.5,355.625,-0.848694909051126,2.90065377005255
300,282.5,356.25,-0.794136179841897,2.68219184065915
300,282.5,356.875,-0.731433058872389,2.47793145796597
300,282.5,357.5,-0.659316145095485,2.28952183507025
300,282.5,358.125,-0.576523531828397,2.11902782820706
300,282.5,358.75,-0.482005085202379,1.96893582885695
300,282.5,359.375,-0.375254107159087,1.84207402109421
300,282.5,360,-0.256748462130593,1.74138970221621
300,282.5,360.625,-0.128378928028624,1.66954514795295
300,282.5,361.25,0.00638282346386094,1.62837066311475
300,282.5,361.875,0.142833462269254,1.61833758640305
300,282.5,362.5,0.275918377857281,1.63829099965899
300,282.5,363.125,0.401281426184443,1.68559664475342
300,282.5,363.75,0.515985487919096,1.75663633424752
300,282.5,364.375,0.618664353453959,1.84741809716632
300,282.5,365,0.709232174758975,1.95407875496849
300,282.5,365.625,0.788428463455187,2.07318388454797
300,282.5,366.25,0.857407303367283,2.2018439263795
300,282.5,366.875,0.917450959661427,2.33771099427966
300,282.5,367.5,0.969803750478977,2.47891701823366
300,282.5,368.125,1.01559213898638,2.62399307082959
300,282.5,368.75,1.05579708404844,2.77179069220557
300,282.5,369.375,1.09125420729374,2.9214137427393
300,282.5,370,1.1226667615757,3.07216280635061
300,282.5,370.625,1.15062309786962,3.22349127092055
300,282.5,371.25,1.17561445131826,3.37497122096122
300,282.5,371.875,1.19805118343695,3.52626716540444
300,282.5,372.5,1.2182768305738,3.67711585439472
300,282.5,373.125,1.23657989870413,3.82731076173829
300,282.5,373.75,1.25320360174544,3.97669011931619
300,282.5,374.375,1.26835382878674,4.12512765087453
300,282.5,375,1.28220563344403,4.27252535978088
300,300,125,-0.436738102286712,0.287933677607943
300,300,125.625,-0.112093550267135,0.263350371333653
300,300,126.25,0.233870516506158,0.269845411229123
300,300,126.875,0.529763135174522,0.305138569359222
300,300,127.5,0.748907259823664,0.360628471436701
300,300,128.125,0.903831234432186,0.428337518625678
300,300,128.75,1.0142430917245,0.503192026262143
300,300,129.375,1.09509212863031,0.582304385668742
300,300,130,1.15610915376257,0.664036953415385
300,300,130.625,1.20346435205936,0.747429710732571
300,300,131.25,1.24112440907106,0.831895975515402
300,300,131.875,1.27170689086566,0.917062544404586
300,300,132.5,1.29698923071932,1.00268342105154
300,300,133.125,1.31821208491624,1.08859145506946
300,300,133.75,1.33626361854299,1.17467014649736
300,300,134.375,1.35179430623713,1.26083658561558
300,300,135,1.36529034961309,1.34703077469407
300,300,135.625,1.37712183678684,1.43320873734468
300,300,136.25,1.38757509349095,1.51933794888149
300,300,136.875,1.39687489653472,1.60539423088877
300,300,137.5,1.40520003569165,1.69135959406682
300,300,138.125,1.41269441755774,1.77722070997788
300,300,138.75,1.41947512232605,1.86296780894484
300,300,139.375,1.42563833988587,1.9485938724079
300,300,140,1.43126380524431,2.03409403238751
300,300,140.625,1.43641815561526,2.11946511899535
300,300,141.25,1.44115750163425,2.20470531535814
300,300,141.875,1.44552941831669,2.28981389154141
300,300,142.5,1.44957450237318,2.37479099730945
300,300,143.125,1.45332760180018,2.459637499215
300,300,143.75,1.45681879520192,2.54435485144868
300,300,144.375,1.46007417813149,2.62894499265573
300,300,145,1.46311649927317,2.71341026291185
300,300,145.625,1.46596567879374,2.79775333648485
300,300,146.25,1.4686392334952,2.88197716705743
300,300,146.875,1.47115262770157,2.96608494286129
300,300,147.5,1.47351956455188,3.05008004975035
300,300,148.125,1.47575222915638,3.13396604067587
300,300,148.75,1.4778614926289,3.21774661035625
300,300,149.375,1.47985708413317,3.30142557418695
300,300,150,1.4817477366337,3.38500685063082
300,300,150.625,1.48354131091519,3.46849444648022
300,300,151.25,1.48524490155274,3.55189244450087
300,300,151.875,1.48686492781997,3.63520499306038
300,300,152.5,1.48840721197107,3.718436297418
300,300,153.125,1.48987704689345,3.80159061241121
300,300,153.75,1.49127925477512,3.88467223632144
300,300,154.375,1.49261823814718,3.96768550573945
300,300,155,1.4938980244313,4.05063479128119
300,300,155.625,1.49512230493555,4.1335244940303
300,300,156.25,1.4962944690879,4.21635904260342
300,300,156.875,1.49741763457196,4.2991428907514
300,300,157.5,1.49849467392514,4.38188051542325
300,300,158.125,1.49952823807383,4.464576415231
300,300,158.75,1.50052077720912,4.54723510926324
300,300,159.375,1.50147455934655,4.62986113620274
300,300,160,1.50239168686398,4.71245905371061
300,300,160.625,1.50327411126972,4.79503343804438
300,300,161.25,1.50412364641769,4.87758888388288
300,300,161.875,1.50494198035658,4.96013000433373
300,300,162.5,1.50573068597496,5.04266143110365
300,300,163.125,1.50649123058226,5.12518781481385
300,300,163.75,1.5072249845478,5.2077138254457
